NO_OF_SAMPLES	132
FREQUENCY	100
TIME_STAMP	2020-10-29, 15:20:41	10788.77882692
FIRST_SAMPLE	1119
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-88.329201
FORCE_PLATE_CORNER_POSX_POSY_Y	573.721008
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-89.185501
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.864998
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-592.245972
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.574997
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-594.474976
FORCE_PLATE_CORNER_POSX_NEGY_Y	572.864990
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
1210	12.09000	0.511260	0.516925	2.887925	0.213195	0.205370	0.010214	0.000000	0.000000	0.000000	
1211	12.10000	0.374955	0.584530	2.889115	0.168010	0.204790	0.015120	0.000000	0.000000	0.000000	
1212	12.11000	0.533577	0.517104	2.800078	0.213311	0.223576	-0.012779	0.000000	0.000000	0.000000	
1213	12.12000	0.420420	0.493708	3.066009	0.195115	0.223191	0.005724	0.000000	0.000000	0.000000	
1214	12.13000	0.488249	0.539184	2.712977	0.158985	0.223090	-0.012590	0.000000	0.000000	0.000000	
1215	12.14000	0.488108	0.562514	2.800430	0.204276	0.223415	-0.008080	0.000000	0.000000	0.000000	
1216	12.15000	0.352271	0.516660	3.152985	0.222397	0.205167	0.014974	0.000000	0.000000	0.000000	
1217	12.16000	0.443120	0.493733	2.888446	0.195014	0.214189	0.010311	0.000000	0.000000	0.000000	
1218	12.17000	0.352357	0.561650	2.799137	0.168080	0.177618	0.019768	0.000000	0.000000	0.000000	
1219	12.18000	0.442807	0.516745	2.533113	0.212966	0.205320	0.014926	0.000000	0.000000	0.000000	
1220	12.19000	0.374196	0.699236	2.889004	0.204689	0.214165	-0.012417	0.000000	0.000000	0.000000	
1221	12.20000	0.351992	0.516915	2.884866	0.231891	0.160081	-0.003315	0.000000	0.000000	0.000000	
1222	12.21000	0.420022	0.630609	2.800853	0.195097	0.223180	0.010433	0.000000	0.000000	0.000000	
1223	12.22000	0.533920	0.585354	3.333206	0.195522	0.232377	-0.012756	0.000000	0.000000	0.000000	
1224	12.23000	0.510769	0.631019	2.623390	0.213072	0.223478	0.010293	0.000000	0.000000	0.000000	
1225	12.24000	0.397711	0.561829	2.889200	0.176895	0.213938	0.019633	0.000000	0.000000	0.000000	
1226	12.25000	0.488298	0.539400	2.889729	0.177192	0.223205	-0.012641	0.000000	0.000000	0.000000	
1227	12.26000	0.443133	0.561960	3.155887	0.168209	0.222997	-0.003392	0.000000	0.000000	0.000000	
1228	12.27000	0.533915	0.585255	2.888909	0.195234	0.205250	0.005677	0.000000	0.000000	0.000000	
1229	12.28000	0.420652	0.562302	3.152124	0.204724	0.159868	0.010422	0.000000	0.000000	0.000000	
1230	12.29000	0.442883	0.379964	2.620569	0.213201	0.196357	-0.008113	0.000000	0.000000	0.000000	
1231	12.30000	0.397789	0.447616	2.621634	0.158937	0.177708	0.005892	0.000000	0.000000	0.000000	
1232	12.31000	0.397110	0.562662	3.065579	0.231616	0.232524	-0.012636	0.000000	0.000000	0.000000	
1233	12.32000	0.420174	0.630640	3.066764	0.195304	0.223150	0.005821	0.000000	0.000000	0.000000	
1234	12.33000	0.420034	0.675667	2.714932	0.149574	0.249959	0.015113	0.000000	0.000000	0.000000	
1235	12.34000	0.442741	0.539672	2.888517	0.213304	0.223404	-0.003471	0.000000	0.000000	0.000000	
1236	12.35000	0.329459	0.630093	3.155861	0.168164	0.222783	0.010575	0.000000	0.000000	0.000000	
1237	12.36000	0.556544	0.539753	2.799694	0.195366	0.196296	-0.008132	0.000000	0.000000	0.000000	
1238	12.37000	0.510888	0.631122	2.888524	0.213539	0.205372	-0.003473	0.000000	0.000000	0.000000	
1239	12.38000	0.442776	0.493488	2.535927	0.176440	0.250300	0.010328	0.000000	0.000000	0.000000	
1240	12.39000	0.283210	0.584782	2.534118	0.195188	0.223095	-0.007751	0.000000	0.000000	0.000000	
1241	12.40000	0.329767	0.538692	3.333282	0.159013	0.231760	0.010500	0.000000	0.000000	0.000000	
1242	12.41000	0.533308	0.653716	2.268803	0.194988	0.205328	0.005781	0.000000	0.000000	0.000000	
1243	12.42000	0.443213	0.539063	2.889113	0.167982	0.204910	0.010408	0.000000	0.000000	0.000000	
1244	12.43000	0.488057	0.585257	2.800811	0.195315	0.223349	-0.012636	0.000000	0.000000	0.000000	
1245	12.44000	0.443582	0.630167	3.244997	0.167797	0.222854	0.037951	0.000000	0.000000	0.000000	
1246	12.45000	0.488355	0.561924	2.625916	0.176183	0.268380	0.028640	0.000000	0.000000	0.000000	
1247	12.46000	0.442939	0.676456	3.154722	0.204597	0.205126	0.005822	0.000000	0.000000	0.000000	
1248	12.47000	0.442746	0.539283	2.624689	0.194470	0.259442	0.019484	0.000000	0.000000	0.000000	
1249	12.48000	0.374767	0.539223	2.888816	0.195037	0.223130	0.010422	0.000000	0.000000	0.000000	
1250	12.49000	0.556624	0.630711	2.712127	0.177088	0.196091	0.010331	0.000000	0.000000	0.000000	
