X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
11.596285	-1.812352e-05	-1.292142e-06	1.123492e-06	4.661183e-07	
11.597286	-2.023831e-05	-3.083517e-06	3.113877e-06	-8.297198e-07	
11.598287	-2.308102e-05	-9.340971e-06	1.327959e-06	5.673601e-07	
11.599288	-3.105550e-05	-1.240723e-05	3.587459e-06	-3.406635e-06	
11.600289	-1.284793e-05	-6.050808e-06	4.582792e-06	-2.857001e-06	
11.601289	2.963254e-06	-1.879030e-06	2.135115e-06	-6.779487e-07	
11.602290	7.818613e-06	-1.970726e-06	1.568213e-06	-3.564705e-06	
11.603291	2.201792e-05	-4.289156e-06	-4.585973e-06	-5.963066e-06	
11.604292	1.927089e-05	-4.510782e-07	-7.495500e-06	-1.037484e-05	
11.605293	8.603217e-06	1.554561e-05	-2.370272e-06	-1.146971e-05	
11.606294	9.631103e-06	2.069014e-05	-9.342852e-07	-9.089034e-06	
11.607295	1.703756e-05	1.333068e-05	-6.225426e-08	-6.620929e-06	
11.608296	3.011414e-05	9.941279e-06	1.489870e-06	-1.327256e-06	
11.609297	2.630448e-05	7.019046e-06	2.522499e-06	5.485328e-07	
11.610298	1.046638e-05	3.111740e-06	4.197504e-06	1.558236e-06	
11.611298	9.850039e-06	2.537901e-06	2.194487e-06	4.347759e-06	
11.612299	1.316962e-05	3.132656e-06	-1.002786e-06	4.741753e-06	
11.613300	7.860773e-07	-1.250349e-06	-4.324584e-06	4.673572e-06	
11.614301	-1.240382e-05	-3.689063e-06	-9.628745e-06	3.149149e-06	
11.615302	-2.258842e-06	-1.759178e-06	-1.140981e-05	1.701545e-06	
11.616303	1.433417e-05	-7.696425e-06	-7.271275e-06	2.761839e-06	
11.617304	8.499478e-06	-1.491661e-05	-3.336607e-06	1.392464e-06	
11.618305	-6.083695e-06	-1.551054e-05	-2.897761e-06	-3.464072e-06	
11.619306	-4.351995e-06	-1.432732e-05	-1.642751e-06	-3.820358e-06	
11.620307	-4.645265e-06	-1.063408e-05	6.568658e-07	1.351139e-06	
11.621307	-1.409896e-05	-6.721137e-06	1.546066e-06	2.791220e-06	
